Time,Interval Start,Interval End,Market,Location,Location Type,LMP,Energy,Congestion,Loss,GHG
2025-01-26 08:30:00-08:00,2025-01-26 08:30:00-08:00,2025-01-26 08:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.08178,46.38639,0.98223,-2.28685,0.0
2025-01-26 08:45:00-08:00,2025-01-26 08:45:00-08:00,2025-01-26 09:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.40127,48.15749,0.50236,-2.25859,0.0
2025-01-26 09:00:00-08:00,2025-01-26 09:00:00-08:00,2025-01-26 09:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.20786,46.68956,0.89013,-2.37183,0.0
2025-01-26 09:15:00-08:00,2025-01-26 09:15:00-08:00,2025-01-26 09:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,42.43878,43.77116,0.86931,-2.20169,0.0
2025-01-26 09:30:00-08:00,2025-01-26 09:30:00-08:00,2025-01-26 09:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,38.96558,40.18288,0.77175,-1.98905,0.0
2025-01-26 09:45:00-08:00,2025-01-26 09:45:00-08:00,2025-01-26 10:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,39.11195,40.10601,0.78264,-1.7767,0.0
2025-01-26 10:00:00-08:00,2025-01-26 10:00:00-08:00,2025-01-26 10:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,38.49431,39.67646,0.75008,-1.93224,0.0
2025-01-26 10:15:00-08:00,2025-01-26 10:15:00-08:00,2025-01-26 10:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,37.61437,38.66028,0.73632,-1.78224,0.0
2025-01-26 10:30:00-08:00,2025-01-26 10:30:00-08:00,2025-01-26 10:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.41466,36.39841,0.66874,-1.65249,0.0
2025-01-26 10:45:00-08:00,2025-01-26 10:45:00-08:00,2025-01-26 11:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.83011,35.67595,0.73104,-1.57688,0.0
2025-01-26 11:00:00-08:00,2025-01-26 11:00:00-08:00,2025-01-26 11:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.99504,36.80116,0.72113,-1.52725,0.0
2025-01-26 11:15:00-08:00,2025-01-26 11:15:00-08:00,2025-01-26 11:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.97035,36.60258,0.71475,-1.34697,0.0
2025-01-26 11:30:00-08:00,2025-01-26 11:30:00-08:00,2025-01-26 11:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.7302,36.3485,0.72297,-1.34126,0.0
2025-01-26 11:45:00-08:00,2025-01-26 11:45:00-08:00,2025-01-26 12:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.52213,35.27582,0.65733,-1.41103,0.0
2025-01-26 12:00:00-08:00,2025-01-26 12:00:00-08:00,2025-01-26 12:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.84858,36.47411,0.68025,-1.30577,0.0
2025-01-26 12:15:00-08:00,2025-01-26 12:15:00-08:00,2025-01-26 12:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.89087,36.49079,0.6736,-1.27353,0.0
2025-01-26 12:30:00-08:00,2025-01-26 12:30:00-08:00,2025-01-26 12:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.19563,35.89759,0.65857,-1.36052,0.0
2025-01-26 12:45:00-08:00,2025-01-26 12:45:00-08:00,2025-01-26 13:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.64032,36.22726,0.67377,-1.26071,0.0
2025-01-26 13:00:00-08:00,2025-01-26 13:00:00-08:00,2025-01-26 13:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.14359,36.48982,0.66819,-1.01442,0.0
2025-01-26 13:15:00-08:00,2025-01-26 13:15:00-08:00,2025-01-26 13:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.69688,37.02381,0.69492,-1.02186,0.0
2025-01-26 13:30:00-08:00,2025-01-26 13:30:00-08:00,2025-01-26 13:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.9401,35.44781,0.55218,-1.05989,0.0
2025-01-26 13:45:00-08:00,2025-01-26 13:45:00-08:00,2025-01-26 14:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.23956,35.67722,0.56487,-1.00253,0.0
2025-01-26 14:00:00-08:00,2025-01-26 14:00:00-08:00,2025-01-26 14:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.59652,36.16607,0.66371,-1.23326,0.0
2025-01-26 14:15:00-08:00,2025-01-26 14:15:00-08:00,2025-01-26 14:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,35.93527,36.18862,0.83594,-1.08928,0.0
2025-01-26 14:30:00-08:00,2025-01-26 14:30:00-08:00,2025-01-26 14:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,38.69986,39.32022,0.50813,-1.12849,0.0
2025-01-26 14:45:00-08:00,2025-01-26 14:45:00-08:00,2025-01-26 15:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.1109,43.63398,0.68558,-1.20866,0.0
2025-01-26 15:00:00-08:00,2025-01-26 15:00:00-08:00,2025-01-26 15:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,40.56074,41.12157,0.35207,-0.9129,0.0
2025-01-26 15:15:00-08:00,2025-01-26 15:15:00-08:00,2025-01-26 15:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.47991,46.40123,0.02527,-0.94659,0.0
2025-01-26 15:30:00-08:00,2025-01-26 15:30:00-08:00,2025-01-26 15:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,51.93701,52.76238,0.15602,-0.98138,0.0
2025-01-26 15:45:00-08:00,2025-01-26 15:45:00-08:00,2025-01-26 16:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,62.84418,64.06787,0.0,-1.2237,0.0
2025-01-26 16:00:00-08:00,2025-01-26 16:00:00-08:00,2025-01-26 16:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,48.60545,49.60246,0.0,-0.99701,0.0
2025-01-26 16:15:00-08:00,2025-01-26 16:15:00-08:00,2025-01-26 16:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,49.10601,50.38064,0.0,-1.27463,0.0
2025-01-26 16:30:00-08:00,2025-01-26 16:30:00-08:00,2025-01-26 16:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,64.07817,65.7212,0.0,-1.64303,0.0
2025-01-26 16:45:00-08:00,2025-01-26 16:45:00-08:00,2025-01-26 17:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,65.85634,67.9632,0.0,-2.10686,0.0
2025-01-26 17:00:00-08:00,2025-01-26 17:00:00-08:00,2025-01-26 17:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,61.09089,62.52266,0.0,-1.43177,0.0
2025-01-26 17:15:00-08:00,2025-01-26 17:15:00-08:00,2025-01-26 17:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,62.58233,64.43814,0.0,-1.85582,0.0
2025-01-26 17:30:00-08:00,2025-01-26 17:30:00-08:00,2025-01-26 17:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,66.71702,68.745,0.0,-2.02798,0.0
2025-01-26 17:45:00-08:00,2025-01-26 17:45:00-08:00,2025-01-26 18:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,71.84849,74.08588,0.0,-2.23739,0.0
2025-01-26 18:00:00-08:00,2025-01-26 18:00:00-08:00,2025-01-26 18:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,71.42906,73.5851,0.0,-2.15604,0.0
2025-01-26 18:15:00-08:00,2025-01-26 18:15:00-08:00,2025-01-26 18:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,71.45324,73.86875,0.0,-2.41551,0.0
2025-01-26 18:30:00-08:00,2025-01-26 18:30:00-08:00,2025-01-26 18:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,75.13861,77.47047,0.0,-2.33186,0.0
2025-01-26 18:45:00-08:00,2025-01-26 18:45:00-08:00,2025-01-26 19:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,75.60898,77.86713,0.0,-2.25815,0.0
2025-01-26 19:00:00-08:00,2025-01-26 19:00:00-08:00,2025-01-26 19:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,71.37798,73.61591,0.0,-2.23792,0.0
2025-01-26 19:15:00-08:00,2025-01-26 19:15:00-08:00,2025-01-26 19:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,69.39565,71.63792,0.0,-2.24227,0.0
2025-01-26 19:30:00-08:00,2025-01-26 19:30:00-08:00,2025-01-26 19:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,67.02391,69.11107,0.0,-2.08715,0.0
2025-01-26 19:45:00-08:00,2025-01-26 19:45:00-08:00,2025-01-26 20:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,68.00499,70.07212,0.0,-2.06713,0.0
2025-01-26 20:00:00-08:00,2025-01-26 20:00:00-08:00,2025-01-26 20:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,67.60425,69.78864,0.0,-2.18438,0.0
2025-01-26 20:15:00-08:00,2025-01-26 20:15:00-08:00,2025-01-26 20:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,65.46544,67.45538,0.0,-1.98993,0.0
2025-01-26 20:30:00-08:00,2025-01-26 20:30:00-08:00,2025-01-26 20:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,64.87808,66.78822,0.0,-1.91014,0.0
2025-01-26 20:45:00-08:00,2025-01-26 20:45:00-08:00,2025-01-26 21:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,63.19914,65.05985,0.0,-1.86071,0.0
2025-01-26 21:00:00-08:00,2025-01-26 21:00:00-08:00,2025-01-26 21:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.35005,59.17257,0.0,-1.82252,0.0
2025-01-26 21:15:00-08:00,2025-01-26 21:15:00-08:00,2025-01-26 21:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,54.64984,56.13172,0.0,-1.48188,0.0
2025-01-26 21:30:00-08:00,2025-01-26 21:30:00-08:00,2025-01-26 21:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,56.32409,57.54402,0.0,-1.21993,0.0
2025-01-26 21:45:00-08:00,2025-01-26 21:45:00-08:00,2025-01-26 22:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,56.78537,57.96792,0.0,-1.18255,0.0
2025-01-26 22:00:00-08:00,2025-01-26 22:00:00-08:00,2025-01-26 22:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.12434,58.47511,0.0,-1.35078,0.0
2025-01-26 22:15:00-08:00,2025-01-26 22:15:00-08:00,2025-01-26 22:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,55.95326,56.98469,0.0,-1.03142,0.0
2025-01-26 22:30:00-08:00,2025-01-26 22:30:00-08:00,2025-01-26 22:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,53.32591,54.392,0.0,-1.06608,0.0
2025-01-26 22:45:00-08:00,2025-01-26 22:45:00-08:00,2025-01-26 23:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.26149,51.06318,0.0,-0.80169,0.0
2025-01-26 23:00:00-08:00,2025-01-26 23:00:00-08:00,2025-01-26 23:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,54.64348,55.52071,0.0,-0.87723,0.0
2025-01-26 23:15:00-08:00,2025-01-26 23:15:00-08:00,2025-01-26 23:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.92833,51.54167,0.0,-0.61335,0.0
2025-01-26 23:30:00-08:00,2025-01-26 23:30:00-08:00,2025-01-26 23:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,49.08529,49.66639,0.0,-0.5811,0.0
2025-01-26 23:45:00-08:00,2025-01-26 23:45:00-08:00,2025-01-27 00:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.86626,47.47874,0.0,-0.61248,0.0
2025-01-27 00:00:00-08:00,2025-01-27 00:00:00-08:00,2025-01-27 00:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,52.80115,53.49661,0.0,-0.69546,0.0
2025-01-27 00:15:00-08:00,2025-01-27 00:15:00-08:00,2025-01-27 00:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,50.45216,51.23607,0.0,-0.78391,0.0
2025-01-27 00:30:00-08:00,2025-01-27 00:30:00-08:00,2025-01-27 00:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.01094,47.68328,0.0,-0.67233,0.0
2025-01-27 00:45:00-08:00,2025-01-27 00:45:00-08:00,2025-01-27 01:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.97846,47.64549,0.0,-0.66704,0.0
2025-01-27 01:00:00-08:00,2025-01-27 01:00:00-08:00,2025-01-27 01:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.26559,48.01949,0.0,-0.75391,0.0
2025-01-27 01:15:00-08:00,2025-01-27 01:15:00-08:00,2025-01-27 01:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.07984,47.81621,0.0,-0.73637,0.0
2025-01-27 01:30:00-08:00,2025-01-27 01:30:00-08:00,2025-01-27 01:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.16013,47.03019,0.0,-0.87006,0.0
2025-01-27 01:45:00-08:00,2025-01-27 01:45:00-08:00,2025-01-27 02:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.55607,46.42893,0.0,-0.87286,0.0
2025-01-27 02:00:00-08:00,2025-01-27 02:00:00-08:00,2025-01-27 02:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.36808,46.22321,0.0,-0.85513,0.0
2025-01-27 02:15:00-08:00,2025-01-27 02:15:00-08:00,2025-01-27 02:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.29218,46.12708,0.0,-0.8349,0.0
2025-01-27 02:30:00-08:00,2025-01-27 02:30:00-08:00,2025-01-27 02:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.21356,46.0564,0.0,-0.84283,0.0
2025-01-27 02:45:00-08:00,2025-01-27 02:45:00-08:00,2025-01-27 03:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,44.9243,45.79439,0.0,-0.87009,0.0
2025-01-27 03:00:00-08:00,2025-01-27 03:00:00-08:00,2025-01-27 03:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.81013,46.83584,0.0,-1.0257,0.0
2025-01-27 03:15:00-08:00,2025-01-27 03:15:00-08:00,2025-01-27 03:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,45.92054,47.01601,0.0,-1.09547,0.0
2025-01-27 03:30:00-08:00,2025-01-27 03:30:00-08:00,2025-01-27 03:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.18127,48.33156,0.0,-1.15029,0.0
2025-01-27 03:45:00-08:00,2025-01-27 03:45:00-08:00,2025-01-27 04:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,49.38476,50.85445,0.0,-1.46969,0.0
2025-01-27 04:00:00-08:00,2025-01-27 04:00:00-08:00,2025-01-27 04:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.34849,48.52772,0.0,-1.17922,0.0
2025-01-27 04:15:00-08:00,2025-01-27 04:15:00-08:00,2025-01-27 04:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,48.94501,50.18972,0.0,-1.2447,0.0
2025-01-27 04:30:00-08:00,2025-01-27 04:30:00-08:00,2025-01-27 04:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,54.34994,55.45912,0.0,-1.10918,0.0
2025-01-27 04:45:00-08:00,2025-01-27 04:45:00-08:00,2025-01-27 05:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,57.73278,59.23741,0.0,-1.50463,0.0
2025-01-27 05:00:00-08:00,2025-01-27 05:00:00-08:00,2025-01-27 05:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,60.42025,61.5027,0.0,-1.08245,0.0
2025-01-27 05:15:00-08:00,2025-01-27 05:15:00-08:00,2025-01-27 05:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,66.34588,67.64465,0.0,-1.29878,0.0
2025-01-27 05:30:00-08:00,2025-01-27 05:30:00-08:00,2025-01-27 05:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,71.12587,72.60705,0.0,-1.48118,0.0
2025-01-27 05:45:00-08:00,2025-01-27 05:45:00-08:00,2025-01-27 06:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,77.62516,79.55028,0.0,-1.92512,0.0
2025-01-27 06:00:00-08:00,2025-01-27 06:00:00-08:00,2025-01-27 06:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,63.94265,64.68,0.0,-0.73735,0.0
2025-01-27 06:15:00-08:00,2025-01-27 06:15:00-08:00,2025-01-27 06:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,69.43458,70.22105,0.0,-0.78648,0.0
2025-01-27 06:30:00-08:00,2025-01-27 06:30:00-08:00,2025-01-27 06:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,76.7179,78.21174,0.0,-1.49384,0.0
2025-01-27 06:45:00-08:00,2025-01-27 06:45:00-08:00,2025-01-27 07:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,84.05918,86.44506,0.0,-2.38588,0.0
2025-01-27 07:00:00-08:00,2025-01-27 07:00:00-08:00,2025-01-27 07:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,68.90975,71.254,0.0,-2.34426,0.0
2025-01-27 07:15:00-08:00,2025-01-27 07:15:00-08:00,2025-01-27 07:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,85.19595,88.85685,0.0,-3.6609,0.0
2025-01-27 07:30:00-08:00,2025-01-27 07:30:00-08:00,2025-01-27 07:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,66.80301,70.30416,0.0,-3.50115,0.0
2025-01-27 07:45:00-08:00,2025-01-27 07:45:00-08:00,2025-01-27 08:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,56.84108,60.10609,0.23317,-3.49817,0.0
2025-01-27 08:00:00-08:00,2025-01-27 08:00:00-08:00,2025-01-27 08:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,65.17325,69.93328,0.11432,-4.87435,0.0
2025-01-27 08:15:00-08:00,2025-01-27 08:15:00-08:00,2025-01-27 08:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,62.46751,66.61559,0.3618,-4.50988,0.0
2025-01-27 08:30:00-08:00,2025-01-27 08:30:00-08:00,2025-01-27 08:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,59.35088,65.67049,-2.89161,-3.428,0.0
2025-01-27 08:45:00-08:00,2025-01-27 08:45:00-08:00,2025-01-27 09:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,51.41573,53.66659,0.6203,-2.87116,0.0
2025-01-27 09:00:00-08:00,2025-01-27 09:00:00-08:00,2025-01-27 09:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,49.80904,53.00712,-0.54773,-2.65036,0.0
2025-01-27 09:15:00-08:00,2025-01-27 09:15:00-08:00,2025-01-27 09:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,46.34768,48.46087,-0.07783,-2.03536,0.0
2025-01-27 09:30:00-08:00,2025-01-27 09:30:00-08:00,2025-01-27 09:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,41.79276,44.63122,-1.16925,-1.66921,0.0
2025-01-27 09:45:00-08:00,2025-01-27 09:45:00-08:00,2025-01-27 10:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.41831,37.00292,-1.32652,-1.2581,0.0
2025-01-27 10:00:00-08:00,2025-01-27 10:00:00-08:00,2025-01-27 10:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,36.71231,38.05187,0.15968,-1.49924,0.0
2025-01-27 10:15:00-08:00,2025-01-27 10:15:00-08:00,2025-01-27 10:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,33.57081,37.27441,-2.57419,-1.12941,0.0
2025-01-27 10:30:00-08:00,2025-01-27 10:30:00-08:00,2025-01-27 10:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,31.57447,35.57081,-3.01103,-0.98531,0.0
2025-01-27 10:45:00-08:00,2025-01-27 10:45:00-08:00,2025-01-27 11:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,29.92214,33.46923,-2.75721,-0.78987,0.0
2025-01-27 11:00:00-08:00,2025-01-27 11:00:00-08:00,2025-01-27 11:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,30.44074,34.50141,-3.27059,-0.79008,0.0
2025-01-27 11:15:00-08:00,2025-01-27 11:15:00-08:00,2025-01-27 11:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,28.56266,32.68476,-3.38342,-0.73868,0.0
2025-01-27 11:30:00-08:00,2025-01-27 11:30:00-08:00,2025-01-27 11:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,27.6469,32.09948,-3.70466,-0.74792,0.0
2025-01-27 11:45:00-08:00,2025-01-27 11:45:00-08:00,2025-01-27 12:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,27.47126,30.59258,-2.49724,-0.62409,0.0
2025-01-27 12:00:00-08:00,2025-01-27 12:00:00-08:00,2025-01-27 12:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,29.14845,32.6967,-2.86162,-0.68663,0.0
2025-01-27 12:15:00-08:00,2025-01-27 12:15:00-08:00,2025-01-27 12:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,28.68159,32.2658,-2.90663,-0.67758,0.0
2025-01-27 12:30:00-08:00,2025-01-27 12:30:00-08:00,2025-01-27 12:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,24.82855,29.85366,-4.40415,-0.62096,0.0
2025-01-27 12:45:00-08:00,2025-01-27 12:45:00-08:00,2025-01-27 13:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,23.24095,28.01294,-4.18652,-0.58547,0.0
2025-01-27 13:00:00-08:00,2025-01-27 13:00:00-08:00,2025-01-27 13:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,23.95239,29.11198,-4.56571,-0.59388,0.0
2025-01-27 13:15:00-08:00,2025-01-27 13:15:00-08:00,2025-01-27 13:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,22.93641,27.92963,-4.45976,-0.53346,0.0
2025-01-27 13:30:00-08:00,2025-01-27 13:30:00-08:00,2025-01-27 13:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,21.15104,26.40753,-4.76002,-0.49646,0.0
2025-01-27 13:45:00-08:00,2025-01-27 13:45:00-08:00,2025-01-27 14:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,19.26126,25.27512,-5.56143,-0.45242,0.0
2025-01-27 14:00:00-08:00,2025-01-27 14:00:00-08:00,2025-01-27 14:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,19.47873,25.62626,-5.62732,-0.52021,0.0
2025-01-27 14:15:00-08:00,2025-01-27 14:15:00-08:00,2025-01-27 14:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,21.223,27.13941,-5.39262,-0.52379,0.0
2025-01-27 14:30:00-08:00,2025-01-27 14:30:00-08:00,2025-01-27 14:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,22.07187,27.47174,-4.84219,-0.55768,0.0
2025-01-27 14:45:00-08:00,2025-01-27 14:45:00-08:00,2025-01-27 15:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,20.10528,25.76019,-5.16804,-0.48687,0.0
2025-01-27 15:00:00-08:00,2025-01-27 15:00:00-08:00,2025-01-27 15:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,19.45526,24.5864,-4.63204,-0.4991,0.0
2025-01-27 15:15:00-08:00,2025-01-27 15:15:00-08:00,2025-01-27 15:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,24.32004,26.5337,-1.77585,-0.43781,0.0
2025-01-27 15:30:00-08:00,2025-01-27 15:30:00-08:00,2025-01-27 15:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,38.18819,37.69938,1.23525,-0.74645,0.0
2025-01-27 15:45:00-08:00,2025-01-27 15:45:00-08:00,2025-01-27 16:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,47.07306,47.69237,0.31069,-0.93,0.0
2025-01-27 16:00:00-08:00,2025-01-27 16:00:00-08:00,2025-01-27 16:15:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,34.21959,34.6529,0.22856,-0.66187,0.0
2025-01-27 16:15:00-08:00,2025-01-27 16:15:00-08:00,2025-01-27 16:30:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,43.09841,44.11301,0.0,-1.0146,0.0
2025-01-27 16:30:00-08:00,2025-01-27 16:30:00-08:00,2025-01-27 16:45:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,54.288,55.53192,0.0,-1.24391,0.0
2025-01-27 16:45:00-08:00,2025-01-27 16:45:00-08:00,2025-01-27 17:00:00-08:00,REAL_TIME_15_MIN,DLAP_SCE-APND,DLAP,71.00562,72.87112,0.0,-1.8655,0.0
